"No.","Time","Source","Destination","Protocol","Length","Info"
"7312","66.199388","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7313","66.199456","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"7314","66.200345","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7315","66.201044","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7316","66.201044","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7317","66.201044","212.156.184.18","192.168.1.104","UDP","604","443  >  58960 Len=562"
"7318","66.201464","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"7319","66.210835","192.168.1.104","212.156.184.18","UDP","1112","58960  >  443 Len=1070"
"7320","66.221981","212.156.184.18","192.168.1.104","UDP","77","443  >  58960 Len=35"
"7321","66.230997","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"7322","66.735606","172.217.20.78","192.168.1.104","QUIC","315","Protected Payload (KP0)"
"7323","66.743665","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"7324","66.743955","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7325","66.743991","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7326","66.744012","192.168.1.104","142.251.140.14","UDP","392","53603  >  443 Len=350"
"7327","66.776059","192.168.1.104","172.217.20.78","QUIC","75","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7328","66.778258","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"7329","66.786148","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7330","66.791216","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7331","66.806930","172.217.20.78","192.168.1.104","QUIC","315","Protected Payload (KP0)"
"7332","66.808399","192.168.1.104","172.217.20.78","QUIC","76","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7333","66.866260","142.251.140.14","192.168.1.104","UDP","1287","443  >  53603 Len=1245"
"7334","66.866578","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"7335","66.867469","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7336","66.868344","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7337","66.868344","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7338","66.868344","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7339","66.869086","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7340","66.869086","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7341","66.869772","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7342","66.869772","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7343","66.870394","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7344","66.870394","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7345","66.870716","192.168.1.104","142.251.140.14","UDP","74","53603  >  443 Len=32"
"7346","66.876016","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7347","66.876016","142.251.140.14","192.168.1.104","UDP","870","443  >  53603 Len=828"
"7348","66.876016","142.251.140.14","192.168.1.104","UDP","1286","443  >  53603 Len=1244"
"7349","66.876016","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7350","66.876016","142.251.140.14","192.168.1.104","UDP","227","443  >  53603 Len=185"
"7351","66.885003","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7352","66.909583","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7353","66.946804","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7354","66.999641","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7355","67.205628","192.168.1.104","192.168.1.1","DNS","80","Standard query 0xef4e A catalog.gamepass.com"
"7356","67.211623","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7357","67.215731","192.168.1.1","192.168.1.104","DNS","208","Standard query response 0xef4e A catalog.gamepass.com CNAME catalog.gamepass.com.edgesuite.net CNAME a1992.dscd.akamai.net A 195.175.182.58 A 195.175.182.48 A 195.175.182.41"
"7358","67.216861","192.168.1.104","195.175.182.58","TCP","66","55944  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"7359","67.234408","195.175.182.58","192.168.1.104","TCP","66","443  >  55944 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"7360","67.234544","192.168.1.104","195.175.182.58","TCP","54","55944  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"7361","67.236486","192.168.1.104","195.175.182.58","TLSv1.3","348","Client Hello (SNI=catalog.gamepass.com)"
"7362","67.254898","195.175.182.58","192.168.1.104","TCP","54","443  >  55944 [ACK] Seq=1 Ack=295 Win=64128 Len=0"
"7363","67.264268","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7364","67.295414","195.175.182.58","192.168.1.104","TLSv1.3","1506","Server Hello, Change Cipher Spec, Application Data"
"7365","67.296006","195.175.182.58","192.168.1.104","TCP","1506","443  >  55944 [PSH, ACK] Seq=1453 Ack=295 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"7366","67.296081","192.168.1.104","195.175.182.58","TCP","54","55944  >  443 [ACK] Seq=295 Ack=2905 Win=132096 Len=0"
"7367","67.296784","195.175.182.58","192.168.1.104","TLSv1.3","1013","Application Data, Application Data, Application Data"
"7368","67.303809","192.168.1.104","195.175.182.58","TLSv1.3","134","Change Cipher Spec, Application Data"
"7369","67.313366","192.168.1.104","195.175.182.58","TLSv1.3","134","Application Data"
"7370","67.313414","192.168.1.104","195.175.182.58","TLSv1.3","169","Application Data"
"7371","67.320445","195.175.182.58","192.168.1.104","TCP","54","443  >  55944 [ACK] Seq=3864 Ack=375 Win=64128 Len=0"
"7372","67.322268","195.175.182.58","192.168.1.104","TLSv1.3","341","Application Data"
"7373","67.322319","195.175.182.58","192.168.1.104","TLSv1.3","341","Application Data"
"7374","67.322329","192.168.1.104","195.175.182.58","TCP","54","55944  >  443 [ACK] Seq=570 Ack=4438 Win=132096 Len=0"
"7375","67.330271","195.175.182.58","192.168.1.104","TCP","54","443  >  55944 [ACK] Seq=4438 Ack=455 Win=64128 Len=0"
"7376","67.330751","195.175.182.58","192.168.1.104","TLSv1.3","115","Application Data"
"7377","67.330968","192.168.1.104","195.175.182.58","TLSv1.3","85","Application Data"
"7378","67.331010","195.175.182.58","192.168.1.104","TLSv1.3","85","Application Data"
"7379","67.331010","195.175.182.58","192.168.1.104","TCP","54","443  >  55944 [ACK] Seq=4530 Ack=570 Win=64128 Len=0"
"7380","67.343913","195.175.182.58","192.168.1.104","TLSv1.3","200","Application Data"
"7381","67.343974","192.168.1.104","195.175.182.58","TCP","54","55944  >  443 [ACK] Seq=601 Ack=4676 Win=131840 Len=0"
"7382","67.344547","192.168.1.104","195.175.182.58","TCP","54","55944  >  443 [FIN, ACK] Seq=601 Ack=4676 Win=131840 Len=0"
"7383","67.348040","195.175.182.58","192.168.1.104","TLSv1.3","85","Application Data"
"7384","67.348097","192.168.1.104","195.175.182.58","TCP","54","55944  >  443 [RST, ACK] Seq=602 Ack=4707 Win=0 Len=0"
"7385","67.348435","195.175.182.58","192.168.1.104","TCP","54","443  >  55944 [ACK] Seq=4707 Ack=601 Win=64128 Len=0"
"7386","67.363705","195.175.182.58","192.168.1.104","TLSv1.3","78","Application Data"
"7387","67.364159","195.175.182.58","192.168.1.104","TCP","54","443  >  55944 [FIN, ACK] Seq=4731 Ack=602 Win=64128 Len=0"
"7388","67.389317","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7389","67.389491","192.168.1.104","142.251.140.14","UDP","325","53603  >  443 Len=283"
"7390","67.423596","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"7391","67.445604","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7392","67.469910","142.251.140.14","192.168.1.104","UDP","129","443  >  53603 Len=87"
"7393","67.470124","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"7394","67.470197","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7395","67.471465","142.251.140.14","192.168.1.104","UDP","65","443  >  53603 Len=23"
"7396","67.492193","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7397","67.512029","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7398","67.522945","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7399","67.574908","172.217.20.78","192.168.1.104","QUIC","315","Protected Payload (KP0)"
"7400","67.579387","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"7401","67.579447","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7402","67.579458","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7403","67.579467","192.168.1.104","142.251.140.14","UDP","171","53603  >  443 Len=129"
"7404","67.615475","192.168.1.104","172.217.20.78","QUIC","75","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7405","67.617662","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"7406","67.624110","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7407","67.630635","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7408","67.681284","142.251.140.14","192.168.1.104","UDP","1287","443  >  53603 Len=1245"
"7409","67.681284","142.251.140.14","192.168.1.104","UDP","975","443  >  53603 Len=933"
"7410","67.681284","142.251.140.14","192.168.1.104","UDP","252","443  >  53603 Len=210"
"7411","67.681517","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"7412","67.691964","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7413","67.712485","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"7414","67.712574","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7415","67.712601","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7416","67.712622","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7417","67.712648","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7418","67.712672","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"7419","67.712698","192.168.1.104","142.251.140.14","UDP","1177","53603  >  443 Len=1135"
"7420","67.724732","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7421","67.724990","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7422","67.747165","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"7423","67.755025","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7424","67.755378","192.168.1.104","142.251.140.14","UDP","74","53603  >  443 Len=32"
"7425","67.778224","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7426","67.869500","142.251.140.14","192.168.1.104","UDP","1287","443  >  53603 Len=1245"
"7427","67.870333","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"7428","67.870475","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7429","67.870475","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7430","67.870475","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7431","67.870800","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7432","67.870800","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"7433","67.870800","142.251.140.14","192.168.1.104","UDP","180","443  >  53603 Len=138"
"7434","67.872845","142.251.140.14","192.168.1.104","UDP","209","443  >  53603 Len=167"
"7435","67.893279","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"7436","67.910631","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"7437","67.987107","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7438","68.040063","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7439","68.252515","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7440","68.306834","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7441","68.516944","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7442","68.569462","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7443","68.782155","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7444","68.834621","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7445","68.880732","162.159.130.234","192.168.1.104","TLSv1.2","164","Application Data"
"7446","68.922464","192.168.1.104","162.159.130.234","TCP","54","54816  >  443 [ACK] Seq=55 Ack=5043 Win=511 Len=0"
"7447","69.048493","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7448","69.083157","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7449","69.484826","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7450","69.519377","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7451","69.765927","40.77.46.211","192.168.1.104","TLSv1.2","265","Application Data"
"7452","69.765964","192.168.1.104","40.77.46.211","TCP","54","57828  >  443 [ACK] Seq=1 Ack=423 Win=1019 Len=0"
"7453","70.218836","192.168.1.104","162.254.198.104","TLSv1.2","108","Application Data"
"7454","70.327257","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"7455","70.360024","162.254.198.104","192.168.1.104","TCP","54","27019  >  50101 [ACK] Seq=1 Ack=163 Win=2047 Len=0"
"7456","70.363521","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"7457","71.033771","212.156.184.18","192.168.1.104","UDP","256","443  >  58960 Len=214"
"7458","71.034016","212.156.184.18","192.168.1.104","UDP","112","443  >  58960 Len=70"
"7459","71.034459","192.168.1.104","212.156.184.18","UDP","83","58960  >  443 Len=41"
"7460","71.034778","212.156.184.18","192.168.1.104","UDP","1286","443  >  58960 Len=1244"
"7461","71.035611","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7462","71.035611","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7463","71.036485","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7464","71.037113","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7465","71.037431","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7466","71.037435","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7467","71.038046","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7468","71.038963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7469","71.039447","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7470","71.039810","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7471","71.039953","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7472","71.040741","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7473","71.041164","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7474","71.041774","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7475","71.044357","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7476","71.044589","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7477","71.044742","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7478","71.044742","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7479","71.044863","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7480","71.044910","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7481","71.044989","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7482","71.044989","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7483","71.045254","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7484","71.045383","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7485","71.045383","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7486","71.047475","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7487","71.047475","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7488","71.047622","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7489","71.048665","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7490","71.048665","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7491","71.048665","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7492","71.051433","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7493","71.051433","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7494","71.051433","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7495","71.051433","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7496","71.051688","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7497","71.052713","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7498","71.052713","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7499","71.052713","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7500","71.052713","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7501","71.052713","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7502","71.052713","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7503","71.053146","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7504","71.053256","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7505","71.053636","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7506","71.054352","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7507","71.056887","192.168.1.104","212.156.184.18","UDP","79","58960  >  443 Len=37"
"7508","71.058351","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7509","71.059141","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7510","71.059141","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7511","71.059141","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7512","71.060408","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7513","71.060525","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7514","71.060958","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7515","71.064887","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7516","71.064887","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7517","71.065093","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7518","71.066906","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7519","71.066906","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7520","71.067112","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7521","71.068633","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7522","71.068633","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7523","71.068633","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7524","71.068633","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7525","71.068633","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7526","71.068633","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7527","71.069654","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7528","71.069654","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7529","71.069654","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7530","71.069654","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7531","71.069654","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7532","71.069864","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7533","71.070246","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7534","71.070246","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7535","71.071036","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7536","71.071818","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7537","71.071912","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7538","71.072158","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7539","71.072862","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7540","71.073450","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7541","71.073898","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7542","71.074105","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7543","71.074600","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7544","71.074600","212.156.184.18","192.168.1.104","UDP","168","443  >  58960 Len=126"
"7545","71.078392","192.168.1.104","212.156.184.18","UDP","79","58960  >  443 Len=37"
"7546","71.079902","192.168.1.104","212.156.184.18","UDP","1088","58960  >  443 Len=1046"
"7547","71.082957","212.156.184.18","192.168.1.104","UDP","171","443  >  58960 Len=129"
"7548","71.083268","192.168.1.104","212.156.184.18","UDP","85","58960  >  443 Len=43"
"7549","71.083382","212.156.184.18","192.168.1.104","UDP","111","443  >  58960 Len=69"
"7550","71.084110","212.156.184.18","192.168.1.104","UDP","1286","443  >  58960 Len=1244"
"7551","71.084820","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7552","71.084820","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7553","71.085370","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7554","71.085550","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"7555","71.085924","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7556","71.086862","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7557","71.087691","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7558","71.087691","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7559","71.087871","192.168.1.104","212.156.184.18","UDP","79","58960  >  443 Len=37"
"7560","71.089357","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7561","71.089357","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7562","71.089357","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7563","71.090046","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7564","71.090046","212.156.184.18","192.168.1.104","UDP","68","443  >  58960 Len=26"
"7565","71.090046","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7566","71.090789","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7567","71.090789","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7568","71.091236","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7569","71.091316","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7570","71.091708","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7571","71.092388","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7572","71.092957","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7573","71.093548","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7574","71.093649","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7575","71.093864","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7576","71.094750","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7577","71.095612","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7578","71.095612","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7579","71.095784","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7580","71.096119","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7581","71.097349","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7582","71.097349","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7583","71.097911","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7584","71.097911","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7585","71.098078","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7586","71.098635","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7587","71.098635","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7588","71.099820","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7589","71.100029","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7590","71.100328","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7591","71.101110","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7592","71.101805","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7593","71.101805","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7594","71.102293","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7595","71.102293","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7596","71.102390","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7597","71.102913","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7598","71.102913","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7599","71.105018","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7600","71.105134","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"7601","71.106008","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"7602","71.106008","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
